,Round,Startdate,SIP_Cage,IdRFID,Animal,ARF_Cage,Sex,weight_pre,notes,index,VDM_file,Cage_VDM,VDM_Time,variable,value,VDM_datetime,VDM_timestamp,VDM_date,VDM_day,VDM_time,VDM_hour,VDM_min,VDM_second,ld_seg,VDM_drink,RFID_eventDuration,RFID_assign_id_pre,RFID_assign_var_pre,RFID_datetime_start_pre,RFID_datetime_end_pre,ld_cycle,ld_day,VDM_RFID_timediff,VDM_RFID_timediff_bool,day_count,min_count,sec_count,hour_count_running,min_count_running,sec_count_running,Substance
11089,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13482,c.br.o.g_fm_211213.csv,8,12/19/21 18:22:19,drink_3,0.021,2021-12-19 18:22:19,1639938139.0,2021-12-19,19,18:22:19,18,22,19,dark_pm,VDM_orange,9.672,041AC009ED,orange,2021-12-19 18:22:11.246966400,2021-12-19 18:22:20.918966400,dark,8.0,0.0,same,7,1102,66139,162,9742,584479,orange
11090,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13500,c.br.o.g_fm_211213.csv,8,12/19/21 18:44:39,drink_3,0.021,2021-12-19 18:44:39,1639939479.0,2021-12-19,19,18:44:39,18,44,39,dark_pm,VDM_orange,8.942,041AC009ED,orange,2021-12-19 18:44:34.682035200,2021-12-19 18:44:43.624035200,dark,8.0,0.0,same,7,1124,67479,162,9764,585819,orange
11091,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13501,c.br.o.g_fm_211213.csv,8,12/19/21 18:44:41,drink_3,0.021,2021-12-19 18:44:41,1639939481.0,2021-12-19,19,18:44:41,18,44,41,dark_pm,VDM_orange,8.942,041AC009ED,orange,2021-12-19 18:44:34.682035200,2021-12-19 18:44:43.624035200,dark,8.0,0.0,same,7,1124,67481,162,9764,585821,orange
11092,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13539,c.br.o.g_fm_211213.csv,8,12/19/21 19:04:11,drink_3,0.042,2021-12-19 19:04:11,1639940651.0,2021-12-19,19,19:04:11,19,4,11,dark_pm,VDM_orange,1.85,041AC009ED,orange,2021-12-19 19:04:08.482972800,2021-12-19 19:04:10.332972800,dark,8.0,0.667027,diff,7,1144,68651,163,9784,586991,orange
11093,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13582,c.br.o.g_fm_211213.csv,8,12/19/21 19:38:34,drink_3,0.021,2021-12-19 19:38:34,1639942714.0,2021-12-19,19,19:38:34,19,38,34,dark_pm,VDM_orange,28.617,041AC009ED,orange,2021-12-19 19:38:29.361955200,2021-12-19 19:38:57.978955200,dark,8.0,0.0,same,7,1178,70714,163,9818,589054,orange
11094,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13583,c.br.o.g_fm_211213.csv,8,12/19/21 19:38:45,drink_3,0.021,2021-12-19 19:38:45,1639942725.0,2021-12-19,19,19:38:45,19,38,45,dark_pm,VDM_orange,28.617,041AC009ED,orange,2021-12-19 19:38:29.361955200,2021-12-19 19:38:57.978955200,dark,8.0,0.0,same,7,1178,70725,163,9818,589065,orange
11095,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13584,c.br.o.g_fm_211213.csv,8,12/19/21 19:40:38,drink_3,0.021,2021-12-19 19:40:38,1639942838.0,2021-12-19,19,19:40:38,19,40,38,dark_pm,VDM_orange,9.112,041AC009ED,orange,2021-12-19 19:40:35.897001600,2021-12-19 19:40:45.009001600,dark,8.0,0.0,same,7,1180,70838,163,9820,589178,orange
11096,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13585,c.br.o.g_fm_211213.csv,8,12/19/21 19:40:40,drink_3,0.021,2021-12-19 19:40:40,1639942840.0,2021-12-19,19,19:40:40,19,40,40,dark_pm,VDM_orange,9.112,041AC009ED,orange,2021-12-19 19:40:35.897001600,2021-12-19 19:40:45.009001600,dark,8.0,0.0,same,7,1180,70840,163,9820,589180,orange
11097,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13586,c.br.o.g_fm_211213.csv,8,12/19/21 19:40:41,drink_3,0.021,2021-12-19 19:40:41,1639942841.0,2021-12-19,19,19:40:41,19,40,41,dark_pm,VDM_orange,9.112,041AC009ED,orange,2021-12-19 19:40:35.897001600,2021-12-19 19:40:45.009001600,dark,8.0,0.0,same,7,1180,70841,163,9820,589181,orange
11098,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13587,c.br.o.g_fm_211213.csv,8,12/19/21 19:40:43,drink_3,0.021,2021-12-19 19:40:43,1639942843.0,2021-12-19,19,19:40:43,19,40,43,dark_pm,VDM_orange,9.112,041AC009ED,orange,2021-12-19 19:40:35.897001600,2021-12-19 19:40:45.009001600,dark,8.0,0.0,same,7,1180,70843,163,9820,589183,orange
11099,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13608,c.br.o.g_fm_211213.csv,8,12/19/21 20:02:27,drink_3,0.021,2021-12-19 20:02:27,1639944147.0,2021-12-19,19,20:02:27,20,2,27,dark_pm,VDM_orange,2.169,041AC009ED,orange,2021-12-19 20:02:26.454969600,2021-12-19 20:02:28.623969600,dark,8.0,0.0,same,7,1202,72147,164,9842,590487,orange
11100,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13609,c.br.o.g_fm_211213.csv,8,12/19/21 20:02:28,drink_3,0.021,2021-12-19 20:02:28,1639944148.0,2021-12-19,19,20:02:28,20,2,28,dark_pm,VDM_orange,2.169,041AC009ED,orange,2021-12-19 20:02:26.454969600,2021-12-19 20:02:28.623969600,dark,8.0,0.0,same,7,1202,72148,164,9842,590488,orange
11101,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13616,c.br.o.g_fm_211213.csv,8,12/19/21 20:15:47,drink_3,0.021,2021-12-19 20:15:47,1639944947.0,2021-12-19,19,20:15:47,20,15,47,dark_pm,VDM_orange,7.662,041AC009ED,orange,2021-12-19 20:15:43.581024000,2021-12-19 20:15:51.243024000,dark,8.0,0.0,same,7,1215,72947,164,9855,591287,orange
11102,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13617,c.br.o.g_fm_211213.csv,8,12/19/21 20:15:51,drink_3,0.021,2021-12-19 20:15:51,1639944951.0,2021-12-19,19,20:15:51,20,15,51,dark_pm,VDM_orange,7.662,041AC009ED,orange,2021-12-19 20:15:43.581024000,2021-12-19 20:15:51.243024000,dark,8.0,0.0,same,7,1215,72951,164,9855,591291,orange
11103,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13641,c.br.o.g_fm_211213.csv,8,12/19/21 21:02:09,drink_3,0.021,2021-12-19 21:02:09,1639947729.0,2021-12-19,19,21:02:09,21,2,9,dark_pm,VDM_orange,65.505,041AC009ED,orange,2021-12-19 21:02:07.725033600,2021-12-19 21:03:13.230033600,dark,8.0,0.0,same,7,1262,75729,165,9902,594069,orange
11104,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13642,c.br.o.g_fm_211213.csv,8,12/19/21 21:02:12,drink_3,0.021,2021-12-19 21:02:12,1639947732.0,2021-12-19,19,21:02:12,21,2,12,dark_pm,VDM_orange,65.505,041AC009ED,orange,2021-12-19 21:02:07.725033600,2021-12-19 21:03:13.230033600,dark,8.0,0.0,same,7,1262,75732,165,9902,594072,orange
11105,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13643,c.br.o.g_fm_211213.csv,8,12/19/21 21:02:13,drink_3,0.021,2021-12-19 21:02:13,1639947733.0,2021-12-19,19,21:02:13,21,2,13,dark_pm,VDM_orange,65.505,041AC009ED,orange,2021-12-19 21:02:07.725033600,2021-12-19 21:03:13.230033600,dark,8.0,0.0,same,7,1262,75733,165,9902,594073,orange
11106,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13728,c.br.o.g_fm_211213.csv,8,12/19/21 23:11:22,drink_3,0.021,2021-12-19 23:11:22,1639955482.0,2021-12-19,19,23:11:22,23,11,22,dark_pm,VDM_orange,9.975,041AC009ED,orange,2021-12-19 23:11:20.413968000,2021-12-19 23:11:30.388968000,dark,8.0,0.0,same,7,1391,83482,167,10031,601822,orange
11107,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13729,c.br.o.g_fm_211213.csv,8,12/19/21 23:11:25,drink_3,0.042,2021-12-19 23:11:25,1639955485.0,2021-12-19,19,23:11:25,23,11,25,dark_pm,VDM_orange,9.975,041AC009ED,orange,2021-12-19 23:11:20.413968000,2021-12-19 23:11:30.388968000,dark,8.0,0.0,same,7,1391,83485,167,10031,601825,orange
11108,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13730,c.br.o.g_fm_211213.csv,8,12/19/21 23:11:28,drink_3,0.021,2021-12-19 23:11:28,1639955488.0,2021-12-19,19,23:11:28,23,11,28,dark_pm,VDM_orange,9.975,041AC009ED,orange,2021-12-19 23:11:20.413968000,2021-12-19 23:11:30.388968000,dark,8.0,0.0,same,7,1391,83488,167,10031,601828,orange
11109,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13731,c.br.o.g_fm_211213.csv,8,12/19/21 23:11:30,drink_3,0.021,2021-12-19 23:11:30,1639955490.0,2021-12-19,19,23:11:30,23,11,30,dark_pm,VDM_orange,9.975,041AC009ED,orange,2021-12-19 23:11:20.413968000,2021-12-19 23:11:30.388968000,dark,8.0,0.0,same,7,1391,83490,167,10031,601830,orange
11110,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13768,c.br.o.g_fm_211213.csv,8,12/20/21 00:19:06,drink_3,0.021,2021-12-20 00:19:06,1639959546.0,2021-12-20,20,00:19:06,0,19,6,dark_am,VDM_orange,13.194,041AC009ED,orange,2021-12-20 00:19:03.070963200,2021-12-20 00:19:16.264963200,dark,8.0,0.0,same,8,19,1146,168,10099,605886,orange
11111,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13769,c.br.o.g_fm_211213.csv,8,12/20/21 00:19:08,drink_3,0.021,2021-12-20 00:19:08,1639959548.0,2021-12-20,20,00:19:08,0,19,8,dark_am,VDM_orange,13.194,041AC009ED,orange,2021-12-20 00:19:03.070963200,2021-12-20 00:19:16.264963200,dark,8.0,0.0,same,8,19,1148,168,10099,605888,orange
11112,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13770,c.br.o.g_fm_211213.csv,8,12/20/21 00:19:11,drink_3,0.021,2021-12-20 00:19:11,1639959551.0,2021-12-20,20,00:19:11,0,19,11,dark_am,VDM_orange,13.194,041AC009ED,orange,2021-12-20 00:19:03.070963200,2021-12-20 00:19:16.264963200,dark,8.0,0.0,same,8,19,1151,168,10099,605891,orange
11113,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13771,c.br.o.g_fm_211213.csv,8,12/20/21 00:19:12,drink_3,0.021,2021-12-20 00:19:12,1639959552.0,2021-12-20,20,00:19:12,0,19,12,dark_am,VDM_orange,13.194,041AC009ED,orange,2021-12-20 00:19:03.070963200,2021-12-20 00:19:16.264963200,dark,8.0,0.0,same,8,19,1152,168,10099,605892,orange
11114,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13772,c.br.o.g_fm_211213.csv,8,12/20/21 00:19:14,drink_3,0.021,2021-12-20 00:19:14,1639959554.0,2021-12-20,20,00:19:14,0,19,14,dark_am,VDM_orange,13.194,041AC009ED,orange,2021-12-20 00:19:03.070963200,2021-12-20 00:19:16.264963200,dark,8.0,0.0,same,8,19,1154,168,10099,605894,orange
11115,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13773,c.br.o.g_fm_211213.csv,8,12/20/21 00:19:15,drink_3,0.021,2021-12-20 00:19:15,1639959555.0,2021-12-20,20,00:19:15,0,19,15,dark_am,VDM_orange,13.194,041AC009ED,orange,2021-12-20 00:19:03.070963200,2021-12-20 00:19:16.264963200,dark,8.0,0.0,same,8,19,1155,168,10099,605895,orange
11116,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13784,c.br.o.g_fm_211213.csv,8,12/20/21 00:55:14,drink_3,0.021,2021-12-20 00:55:14,1639961714.0,2021-12-20,20,00:55:14,0,55,14,dark_am,VDM_orange,6.112,041AC009ED,orange,2021-12-20 00:55:11.337974400,2021-12-20 00:55:17.449974400,dark,8.0,0.0,same,8,55,3314,168,10135,608054,orange
11117,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13839,c.br.o.g_fm_211213.csv,8,12/20/21 03:19:23,drink_3,0.021,2021-12-20 03:19:23,1639970363.0,2021-12-20,20,03:19:23,3,19,23,dark_am,VDM_orange,5.082,041AC009ED,orange,2021-12-20 03:19:22.928966400,2021-12-20 03:19:28.010966400,dark,8.0,0.0,same,8,199,11963,171,10279,616703,orange
11118,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13840,c.br.o.g_fm_211213.csv,8,12/20/21 03:19:25,drink_3,0.021,2021-12-20 03:19:25,1639970365.0,2021-12-20,20,03:19:25,3,19,25,dark_am,VDM_orange,5.082,041AC009ED,orange,2021-12-20 03:19:22.928966400,2021-12-20 03:19:28.010966400,dark,8.0,0.0,same,8,199,11965,171,10279,616705,orange
11119,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13841,c.br.o.g_fm_211213.csv,8,12/20/21 03:19:27,drink_3,0.021,2021-12-20 03:19:27,1639970367.0,2021-12-20,20,03:19:27,3,19,27,dark_am,VDM_orange,5.082,041AC009ED,orange,2021-12-20 03:19:22.928966400,2021-12-20 03:19:28.010966400,dark,8.0,0.0,same,8,199,11967,171,10279,616707,orange
11120,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13842,c.br.o.g_fm_211213.csv,8,12/20/21 03:19:28,drink_3,0.021,2021-12-20 03:19:28,1639970368.0,2021-12-20,20,03:19:28,3,19,28,dark_am,VDM_orange,5.082,041AC009ED,orange,2021-12-20 03:19:22.928966400,2021-12-20 03:19:28.010966400,dark,8.0,0.0,same,8,199,11968,171,10279,616708,orange
11121,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13896,c.br.o.g_fm_211213.csv,8,12/20/21 03:59:02,drink_3,0.021,2021-12-20 03:59:02,1639972742.0,2021-12-20,20,03:59:02,3,59,2,dark_am,VDM_orange,0.284,041AC009ED,orange,2021-12-20 03:59:01.865011200,2021-12-20 03:59:02.149011200,dark,8.0,0.0,same,8,239,14342,171,10319,619082,orange
11122,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13902,c.br.o.g_fm_211213.csv,8,12/20/21 04:08:51,drink_3,0.021,2021-12-20 04:08:51,1639973331.0,2021-12-20,20,04:08:51,4,8,51,dark_am,VDM_orange,0.258,041AC009ED,orange,2021-12-20 04:08:50.972956800,2021-12-20 04:08:51.230956800,dark,8.0,0.0,same,8,248,14931,172,10328,619671,orange
11123,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13903,c.br.o.g_fm_211213.csv,8,12/20/21 04:08:52,drink_3,0.021,2021-12-20 04:08:52,1639973332.0,2021-12-20,20,04:08:52,4,8,52,dark_am,VDM_orange,0.258,041AC009ED,orange,2021-12-20 04:08:50.972956800,2021-12-20 04:08:51.230956800,dark,8.0,0.769043,diff,8,248,14932,172,10328,619672,orange
11124,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13904,c.br.o.g_fm_211213.csv,8,12/20/21 04:08:56,drink_3,0.021,2021-12-20 04:08:56,1639973336.0,2021-12-20,20,04:08:56,4,8,56,dark_am,VDM_orange,2.192,041AC009ED,orange,2021-12-20 04:08:52.815955200,2021-12-20 04:08:55.007955200,dark,8.0,0.992044,diff,8,248,14936,172,10328,619676,orange
11125,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13906,c.br.o.g_fm_211213.csv,8,12/20/21 04:09:00,drink_3,0.021,2021-12-20 04:09:00,1639973340.0,2021-12-20,20,04:09:00,4,9,0,dark_am,VDM_orange,8.382,041AC009ED,orange,2021-12-20 04:08:58.716988800,2021-12-20 04:09:07.098988800,dark,8.0,0.0,same,8,249,14940,172,10329,619680,orange
11126,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13939,c.br.o.g_fm_211213.csv,8,12/20/21 04:34:05,drink_3,0.021,2021-12-20 04:34:05,1639974845.0,2021-12-20,20,04:34:05,4,34,5,dark_am,VDM_orange,20.729,041AC009ED,orange,2021-12-20 04:34:04.602979200,2021-12-20 04:34:25.331979200,dark,8.0,0.0,same,8,274,16445,172,10354,621185,orange
11127,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13997,c.br.o.g_fm_211213.csv,8,12/20/21 06:09:58,drink_3,0.021,2021-12-20 06:09:58,1639980598.0,2021-12-20,20,06:09:58,6,9,58,light,VDM_orange,1.099,041AC009ED,orange,2021-12-20 06:09:57.105993600,2021-12-20 06:09:58.204993600,light,8.0,0.0,same,8,369,22198,174,10449,626938,orange
11128,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13998,c.br.o.g_fm_211213.csv,8,12/20/21 06:10:00,drink_3,0.021,2021-12-20 06:10:00,1639980600.0,2021-12-20,20,06:10:00,6,10,0,light,VDM_orange,15.439,041AC009ED,orange,2021-12-20 06:09:59.807030399,2021-12-20 06:10:15.246030399,light,8.0,0.0,same,8,370,22200,174,10450,626940,orange
11129,flavor,21.12.13,8,041AC009ED,1620,469,male,31.7,,13999,c.br.o.g_fm_211213.csv,8,12/20/21 06:10:01,drink_3,0.021,2021-12-20 06:10:01,1639980601.0,2021-12-20,20,06:10:01,6,10,1,light,VDM_orange,15.439,041AC009ED,orange,2021-12-20 06:09:59.807030399,2021-12-20 06:10:15.246030399,light,8.0,0.0,same,8,370,22201,174,10450,626941,orange
11130,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,34,c.br.o.g_fm_211213.csv,8,12/13/21 21:33:11,drink_2,0.021,2021-12-13 21:33:11,1639431191.0,2021-12-13,13,21:33:11,21,33,11,dark_pm,VDM_blueras,8.06,041AC03A4B,blue_ras,2021-12-13 21:33:08.553024000,2021-12-13 21:33:16.613024000,dark,2.0,0.0,same,1,1293,77591,21,1293,77531,blueras
11131,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,35,c.br.o.g_fm_211213.csv,8,12/13/21 21:33:21,drink_2,0.021,2021-12-13 21:33:21,1639431201.0,2021-12-13,13,21:33:21,21,33,21,dark_pm,VDM_blueras,5.8709999999999996,041AC03A4B,blue_ras,2021-12-13 21:33:18.489974400,2021-12-13 21:33:24.360974400,dark,2.0,0.0,same,1,1293,77601,21,1293,77541,blueras
11132,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,152,c.br.o.g_fm_211213.csv,8,12/14/21 01:51:37,drink_2,0.021,2021-12-14 01:51:37,1639446697.0,2021-12-14,14,01:51:37,1,51,37,dark_am,VDM_blueras,18.863,041AC03A4B,blue_ras,2021-12-14 01:51:26.422041600,2021-12-14 01:51:45.285041600,dark,2.0,0.0,same,2,111,6697,25,1551,93037,blueras
11133,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,170,c.br.o.g_fm_211213.csv,8,12/14/21 04:50:40,drink_2,0.021,2021-12-14 04:50:40,1639457440.0,2021-12-14,14,04:50:40,4,50,40,dark_am,VDM_blueras,5.543,041AC03A4B,blue_ras,2021-12-14 04:50:33.713030400,2021-12-14 04:50:39.256030400,dark,2.0,0.743969,diff,2,290,17440,28,1730,103780,blueras
11134,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,231,c.br.o.g_fm_211213.csv,8,12/14/21 20:49:04,drink_2,0.021,2021-12-14 20:49:04,1639514944.0,2021-12-14,14,20:49:04,20,49,4,dark_pm,VDM_blueras,2.8,041AC03A4B,blue_ras,2021-12-14 20:49:00.862003200,2021-12-14 20:49:03.662003200,dark,3.0,0.337996,diff,2,1249,74944,44,2689,161284,blueras
11135,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,245,c.br.o.g_fm_211213.csv,8,12/15/21 00:23:48,drink_2,0.021,2021-12-15 00:23:48,1639527828.0,2021-12-15,15,00:23:48,0,23,48,dark_am,VDM_blueras,19.502,041AC03A4B,blue_ras,2021-12-15 00:23:29.990976000,2021-12-15 00:23:49.492976000,dark,3.0,0.0,same,3,23,1428,48,2903,174168,blueras
11136,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,453,c.br.o.g_fm_211213.csv,8,12/17/21 20:05:25,drink_2,0.021,2021-12-17 20:05:25,1639771525.0,2021-12-17,17,20:05:25,20,5,25,dark_pm,VDM_blueras,7.62,041AC03A4B,blue_ras,2021-12-17 20:05:20.100998400,2021-12-17 20:05:27.720998400,dark,6.0,0.0,same,5,1205,72325,116,6965,417865,blueras
11137,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,464,c.br.o.g_fm_211213.csv,8,12/17/21 21:27:10,drink_2,0.021,2021-12-17 21:27:10,1639776430.0,2021-12-17,17,21:27:10,21,27,10,dark_pm,VDM_blueras,4.499,041AC03A4B,blue_ras,2021-12-17 21:27:09.415008000,2021-12-17 21:27:13.914008000,dark,6.0,0.0,same,5,1287,77230,117,7047,422770,blueras
11138,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,465,c.br.o.g_fm_211213.csv,8,12/17/21 21:29:30,drink_2,0.021,2021-12-17 21:29:30,1639776570.0,2021-12-17,17,21:29:30,21,29,30,dark_pm,VDM_blueras,48.47,041AC03A4B,blue_ras,2021-12-17 21:29:04.475961600,2021-12-17 21:29:52.945961600,dark,6.0,0.0,same,5,1289,77370,117,7049,422910,blueras
11139,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,466,c.br.o.g_fm_211213.csv,8,12/17/21 21:34:23,drink_2,0.021,2021-12-17 21:34:23,1639776863.0,2021-12-17,17,21:34:23,21,34,23,dark_pm,VDM_blueras,18.419,041AC03A4B,blue_ras,2021-12-17 21:34:05.687961600,2021-12-17 21:34:24.106961600,dark,6.0,0.0,same,5,1294,77663,117,7054,423203,blueras
11140,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,467,c.br.o.g_fm_211213.csv,8,12/17/21 21:34:44,drink_2,0.021,2021-12-17 21:34:44,1639776884.0,2021-12-17,17,21:34:44,21,34,44,dark_pm,VDM_blueras,0.075,041AC03A4B,blue_ras,2021-12-17 21:34:43.105036800,2021-12-17 21:34:43.180036800,dark,6.0,0.819963,diff,5,1294,77684,117,7054,423224,blueras
11141,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,528,c.br.o.g_fm_211213.csv,8,12/19/21 00:21:32,drink_2,0.021,2021-12-19 00:21:32,1639873292.0,2021-12-19,19,00:21:32,0,21,32,dark_am,VDM_blueras,12.287,041AC03A4B,blue_ras,2021-12-19 00:21:28.635004800,2021-12-19 00:21:40.922004800,dark,7.0,0.0,same,7,21,1292,144,8661,519632,blueras
11142,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,529,c.br.o.g_fm_211213.csv,8,12/19/21 00:21:36,drink_2,0.021,2021-12-19 00:21:36,1639873296.0,2021-12-19,19,00:21:36,0,21,36,dark_am,VDM_blueras,12.287,041AC03A4B,blue_ras,2021-12-19 00:21:28.635004800,2021-12-19 00:21:40.922004800,dark,7.0,0.0,same,7,21,1296,144,8661,519636,blueras
11143,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,530,c.br.o.g_fm_211213.csv,8,12/19/21 00:21:39,drink_2,0.021,2021-12-19 00:21:39,1639873299.0,2021-12-19,19,00:21:39,0,21,39,dark_am,VDM_blueras,12.287,041AC03A4B,blue_ras,2021-12-19 00:21:28.635004800,2021-12-19 00:21:40.922004800,dark,7.0,0.0,same,7,21,1299,144,8661,519639,blueras
11144,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,575,c.br.o.g_fm_211213.csv,8,12/19/21 20:44:57,drink_2,0.021,2021-12-19 20:44:57,1639946697.0,2021-12-19,19,20:44:57,20,44,57,dark_pm,VDM_blueras,11.622,041AC03A4B,blue_ras,2021-12-19 20:44:49.434979200,2021-12-19 20:45:01.056979200,dark,8.0,0.0,same,7,1244,74697,164,9884,593037,blueras
11145,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,576,c.br.o.g_fm_211213.csv,8,12/19/21 20:45:00,drink_2,0.021,2021-12-19 20:45:00,1639946700.0,2021-12-19,19,20:45:00,20,45,0,dark_pm,VDM_blueras,11.622,041AC03A4B,blue_ras,2021-12-19 20:44:49.434979200,2021-12-19 20:45:01.056979200,dark,8.0,0.0,same,7,1245,74700,164,9885,593040,blueras
11146,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,577,c.br.o.g_fm_211213.csv,8,12/19/21 20:45:11,drink_2,0.021,2021-12-19 20:45:11,1639946711.0,2021-12-19,19,20:45:11,20,45,11,dark_pm,VDM_blueras,4.901,041AC03A4B,blue_ras,2021-12-19 20:45:06.531033600,2021-12-19 20:45:11.432033600,dark,8.0,0.0,same,7,1245,74711,164,9885,593051,blueras
11147,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,588,c.br.o.g_fm_211213.csv,8,12/19/21 22:37:10,drink_2,0.021,2021-12-19 22:37:10,1639953430.0,2021-12-19,19,22:37:10,22,37,10,dark_pm,VDM_blueras,2.842,041AC03A4B,blue_ras,2021-12-19 22:37:08.747990400,2021-12-19 22:37:11.589990400,dark,8.0,0.0,same,7,1357,81430,166,9997,599770,blueras
11148,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,589,c.br.o.g_fm_211213.csv,8,12/19/21 22:37:13,drink_2,0.021,2021-12-19 22:37:13,1639953433.0,2021-12-19,19,22:37:13,22,37,13,dark_pm,VDM_blueras,27.189,041AC03A4B,blue_ras,2021-12-19 22:37:12.799027200,2021-12-19 22:37:39.988027200,dark,8.0,0.0,same,7,1357,81433,166,9997,599773,blueras
11149,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,592,c.br.o.g_fm_211213.csv,8,12/19/21 22:42:23,drink_2,0.021,2021-12-19 22:42:23,1639953743.0,2021-12-19,19,22:42:23,22,42,23,dark_pm,VDM_blueras,24.646,041AC03A4B,blue_ras,2021-12-19 22:42:11.468966400,2021-12-19 22:42:36.114966400,dark,8.0,0.0,same,7,1362,81743,166,10002,600083,blueras
11150,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,593,c.br.o.g_fm_211213.csv,8,12/19/21 22:44:29,drink_2,0.021,2021-12-19 22:44:29,1639953869.0,2021-12-19,19,22:44:29,22,44,29,dark_pm,VDM_blueras,5.001,041AC03A4B,blue_ras,2021-12-19 22:44:27.508963200,2021-12-19 22:44:32.509963200,dark,8.0,0.0,same,7,1364,81869,166,10004,600209,blueras
11151,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,594,c.br.o.g_fm_211213.csv,8,12/19/21 22:44:51,drink_2,0.021,2021-12-19 22:44:51,1639953891.0,2021-12-19,19,22:44:51,22,44,51,dark_pm,VDM_blueras,5.632,041AC03A4B,blue_ras,2021-12-19 22:44:50.562038400,2021-12-19 22:44:56.194038400,dark,8.0,0.0,same,7,1364,81891,166,10004,600231,blueras
11152,flavor,21.12.13,8,041AC03A4B,1621,469,male,34.8,,595,c.br.o.g_fm_211213.csv,8,12/19/21 22:45:36,drink_2,0.021,2021-12-19 22:45:36,1639953936.0,2021-12-19,19,22:45:36,22,45,36,dark_pm,VDM_blueras,24.329,041AC03A4B,blue_ras,2021-12-19 22:45:12.930998400,2021-12-19 22:45:37.259998400,dark,8.0,0.0,same,7,1365,81936,166,10005,600276,blueras
